date,n_pos,cash_pct,top1,top3,effN
1996-03-29,0,1.0,0.0,0.0,0.0
1996-06-28,1,0.9,0.1,0.1,99.99999999999999
1996-09-30,3,0.7,0.1,0.30000000000000004,33.33333333333333
1996-12-31,6,0.4058114479889175,0.1,0.30000000000000004,16.98719055037122
1997-03-31,6,0.4354308440523508,0.10000000000000003,0.3000000000000001,18.71587466725157
1997-06-30,6,0.45521537708891424,0.1,0.2907470906106252,20.09223869361653
1997-09-30,6,0.43137102474749695,0.1,0.29648580897108534,18.49475247599431
1997-12-31,6,0.4462149283575833,0.1,0.29351716374757086,19.441310224172696
1998-03-31,6,0.4324071297928325,0.1,0.2987363240190608,18.496420085389474
1998-06-30,6,0.4268059021347658,0.1,0.2964173584325275,18.227073002198473
1998-09-30,6,0.4751515931709021,0.10000000000000002,0.2956742785035686,21.35208881754867
1998-12-31,6,0.47142256894553586,0.1,0.28492698186088367,21.242422957427717
1999-03-31,7,0.38679018132716836,0.1,0.2936708387225898,18.24814076261383
1999-06-30,8,0.2994320279494968,0.09999999999999999,0.2956966313865809,16.035375278660673
1999-09-30,8,0.33735000690588196,0.1,0.29040459523579776,17.63222531551625
1999-12-31,8,0.33944447324240806,0.1,0.28925277364152835,17.754866931808028
2000-03-31,8,0.3844030260254617,0.09598566641582086,0.2807509065255602,20.297394781897875
2000-06-30,8,0.3963563814329215,0.10000000000000002,0.2732379502780652,20.96632084927871
2000-09-29,8,0.42661465157845846,0.1,0.27624848272814984,22.313154386401944
2000-12-29,8,0.4049494273198395,0.09999999999999999,0.28325230595768447,20.665649167696696
2001-03-30,8,0.3989902531353312,0.09423090737357326,0.2677475938130087,21.44848083054617
2001-06-29,8,0.37450899632088164,0.1,0.26696457136069485,20.031645509425154
2001-09-28,8,0.41970389381187445,0.1,0.26658657408068787,22.608834994863628
2001-12-31,8,0.40456857061025475,0.1,0.28121923710861185,21.512508196333876
2002-03-29,8,0.40576170966335456,0.09979961772351813,0.2806557235993886,21.598982535620376
2002-06-28,8,0.3789070947848958,0.1,0.2789786540327516,20.098053768865377
2002-09-30,8,0.4095765606939627,0.09999999999999998,0.2698560153144605,22.053587221393258
2002-12-31,8,0.40515220256150214,0.08818372903447506,0.25682510334781333,22.203270831235802
2003-03-31,8,0.41532653095998656,0.1,0.2725500277883674,22.092848321255026
2003-06-30,7,0.48162649596529966,0.10000000000000002,0.2847230148255461,24.252013668937806
2003-09-30,7,0.4713106063652643,0.1,0.2916386240906535,23.333134416627306
2003-12-31,7,0.445534522784492,0.1,0.2790034890551027,22.03113448654193
2004-03-31,7,0.4415265412057844,0.1,0.29225518833690745,21.295736910123384
2004-06-30,8,0.34470831482036507,0.1,0.2898758722855092,18.013505872309473
2004-09-30,8,0.35986602327444617,0.1,0.29735412209496764,18.618998137308147
2004-12-31,8,0.362371877600875,0.1,0.30000000000000004,18.576159923601047
2005-03-31,8,0.3662355006814577,0.1,0.2920468156083924,18.8284025262961
2005-06-30,9,0.30598459272575346,0.1,0.30000000000000004,17.143443991568493
2005-09-30,9,0.32337935491882275,0.09999999999999999,0.3,17.975362328201076
2005-12-30,9,0.3407254047577474,0.10000000000000002,0.29534300448039225,18.830461782102876
2006-03-31,9,0.35119686503424796,0.10000000000000002,0.29875971841916593,19.022302012068927
2006-06-30,10,0.26434919243445254,0.1,0.29853250227233424,16.549433093439127
2006-09-29,10,0.26367908501762266,0.1,0.2898988463785087,16.85847100046406
2006-12-29,10,0.252074022352953,0.09999999999999999,0.3,15.946769671384285
2007-03-30,10,0.26292381535317444,0.10000000000000003,0.2969514851146049,16.294253855098912
2007-06-29,10,0.2764198756699622,0.10000000000000002,0.30000000000000004,16.67864629101484
2007-09-28,11,0.19252746140518912,0.1,0.30000000000000004,14.803682544103482
2007-12-31,11,0.20843594020105494,0.09999999999999998,0.29999999999999993,14.886392818624351
2008-03-31,11,0.235283216557725,0.1,0.30000000000000004,15.876017599824763
2008-06-30,11,0.25707494382171275,0.09999999999999999,0.2969347639307999,16.809332986769032
2008-09-30,11,0.284400991929168,0.0942391995414359,0.2663841383337392,19.02183550415526
2008-12-31,11,0.3170841801615448,0.1,0.2821380660176207,19.912449306040067
2009-03-31,11,0.3581105760421765,0.1,0.28798469110272534,21.966969734061784
2009-06-30,11,0.322676068876281,0.1,0.28076224942727934,20.317958571159128
2009-09-30,11,0.3006070133095037,0.09999999999999998,0.2674829873443523,19.547232134651118
2009-12-31,10,0.39148772194562415,0.09096101552868259,0.2574170491199321,23.130664964988302
2010-03-31,10,0.3727173203133843,0.10000000000000002,0.2723839437490568,21.59894306183631
2010-06-30,10,0.3931094976103779,0.1,0.2782041194896725,22.22858536471344
2010-09-30,10,0.36642428000277766,0.1,0.29681501648369435,20.34890790870021
2010-12-31,10,0.3614322961550191,0.10000000000000002,0.29344937165915774,19.973802458786658
2011-03-31,11,0.2552421025976146,0.1,0.2995206835764639,16.337909274084016
2011-06-30,11,0.24980588028994713,0.0995319306820856,0.29518039436324517,16.429191559198312
2011-09-30,11,0.31246760932110146,0.09999999999999999,0.3,19.169288827905078
2011-12-30,11,0.2952441167106684,0.1,0.28907128589268605,18.84352344357925
2012-03-30,10,0.3298352226219396,0.1,0.2959215640477113,18.931355417028
2012-06-29,10,0.3453365906903615,0.09999999999999999,0.29428421959324946,19.85651790569249
2012-09-28,10,0.33589533264737853,0.1,0.2886384037018294,19.65454516313606
2012-12-31,11,0.2358902465368659,0.1,0.292104913274494,16.413204129625544
2013-03-29,11,0.23650508907877155,0.09976551827629457,0.2925968358178358,16.431154602021593
2013-06-28,11,0.1697943131647384,0.1,0.30000000000000004,14.575453205510186
2013-09-30,11,0.1746366675243972,0.1,0.2904894454872556,14.87369044728956
2013-12-31,10,0.28040559651127794,0.09823290190850174,0.283658006570971,17.535024734255526
2014-03-31,11,0.17751554475886192,0.10000000000000002,0.30000000000000004,14.633446200079673
2014-06-30,11,0.20820680059471183,0.09999999999999999,0.29066506860105357,15.7491225363931
2014-09-30,11,0.23968263365562195,0.09999999999999999,0.27585781279039284,16.939393455105737
2014-12-31,10,0.3123438637292885,0.1,0.2837132143326333,18.445861817398228
2015-03-31,10,0.3183562964197926,0.10000000000000002,0.2624605062821738,18.850232009039136
2015-06-30,10,0.314615498542862,0.09613711690399096,0.27442218499506926,18.55755490704759
2015-09-30,10,0.24120464632044003,0.1,0.30000000000000004,15.690877776859443
2015-12-31,10,0.2474177206565091,0.1,0.30000000000000004,15.920095767783947
2016-03-31,10,0.2556061714413187,0.09999999999999999,0.3,16.127235257347674
2016-06-30,10,0.2569263869558221,0.10000000000000002,0.29563522785192364,16.22419426646332
2016-09-30,10,0.21428091782293832,0.1,0.29747242184046707,14.737394344967797
2016-12-30,10,0.21722696950936923,0.1,0.2938979617014971,14.966040617055894
2017-03-31,10,0.14178657243207335,0.09999999999999999,0.3,13.237770758459598
2017-06-30,10,0.15654652405315497,0.1,0.30000000000000004,13.550181223178202
2017-09-29,10,0.18399126485107437,0.09999999999999998,0.29792627759690504,14.47538599325273
2017-12-29,10,0.17668949895815403,0.09999999999999999,0.2963770644603371,14.290540697922797
2018-03-30,10,0.18015310394128334,0.1,0.29766892161265057,14.379066541926324
2018-06-29,9,0.2569918505896893,0.1,0.2959983180165941,15.753947157596986
2018-09-28,8,0.3616267238588982,0.09999999999999999,0.2929213218008173,18.74797001971722
2018-12-31,8,0.3625781531557371,0.09976795552854392,0.29224161406786253,18.790122753280958
2019-03-29,8,0.3855094980994736,0.1,0.30000000000000004,19.708645806052402
2019-06-28,8,0.38027868778163726,0.10000000000000002,0.2898019094741593,19.687215036193034
2019-09-30,8,0.3810055217039145,0.09999999999999999,0.2877887136347638,19.638085158882475
2019-12-31,9,0.2899536930417279,0.1,0.29679865475682693,16.77931934848401
2020-03-31,9,0.3434349087275806,0.09999999999999999,0.2919702762533668,19.16242579370069
2020-06-30,9,0.3292016963590891,0.1,0.29341073987195376,18.486701325373428
2020-09-30,9,0.3341011260502845,0.1,0.29229238550441583,18.813781586787748
2020-12-31,9,0.33014215925252804,0.1,0.2852819404079379,18.63034839846609
2021-03-31,9,0.3146777972438301,0.1,0.2840409477210575,18.101934034415315
2021-06-30,9,0.3153483436692317,0.1,0.29006842329699917,17.929124793774907
2021-09-30,9,0.3222025324738805,0.10000000000000002,0.2928137561074199,18.089158881328398
2021-12-31,9,0.32535401247354884,0.1,0.30000000000000004,17.929707610139417
2022-03-31,9,0.3531097531545479,0.1,0.29591175982832707,19.15489070064419
2022-06-30,9,0.39432306570783143,0.1,0.28494437692315333,21.821047692972055
2022-09-30,9,0.4024088310444041,0.09999999999999999,0.2727613206442525,22.803226295948495
2022-12-30,9,0.3572652778141864,0.1,0.2786341851312616,20.00921574696173
2023-03-31,9,0.34445937761443046,0.1,0.2894600263423847,19.119973191611134
2023-06-30,9,0.3416088259940715,0.09999999999999998,0.2839924859166058,19.126998968753277
2023-09-29,9,0.3579528807421299,0.1,0.2850998722813254,19.83437861964022
2023-12-29,9,0.33928747314007235,0.1,0.280160659118704,18.824048870456217
2024-03-29,9,0.3400806315364065,0.09973877507326996,0.27942880964219485,19.222164694068653
2024-06-28,9,0.35596130354621563,0.1,0.290188969099935,19.863990410657458
2024-09-30,9,0.3380399846488289,0.1,0.29283588403622757,18.999362356944317
2024-12-31,9,0.3446139381925606,0.10000000000000002,0.292568864797271,19.286596222038273
2025-03-31,9,0.3528709917885633,0.10000000000000002,0.30000000000000004,19.394773019289822
2025-06-30,9,0.3419177332827807,0.09999999999999999,0.2851319169905713,19.292501998665898
2025-09-30,9,0.3257761942771036,0.09889744812184742,0.2902979130023578,18.670216376543276
2025-12-31,9,0.33120357698531433,0.1,0.2954268291025902,18.858939612906248
2026-03-31,9,0.3157646522839179,0.1,0.2900689703044307,17.962740440138553
2026-06-29,9,0.3182652048215088,0.09639205979369735,0.2864089739248639,18.14425842055028
